recharge_id,customer_id,plan_id,recharge_date,expiry_date,amount,payment_mode,status
4651,4187,2971,16-08-2024,10-02-2026,299,Card,Failed
4652,5188,2504,03-10-2025,15-01-2026,399,NetBanking,Success
4653,1266,1498,22-11-2025,01-12-2025,199,NetBanking,Failed
4654,770,5432,18-09-2025,10-02-2026,399,NetBanking,Failed
4655,4330,5143,09-02-2025,12-12-2025,299,UPI,Success
4656,4494,5636,01-05-2024,11-02-2026,299,NetBanking,Failed
4657,5723,3575,13-07-2025,10-12-2025,299,Wallet,Success
4658,255,4221,13-11-2025,03-12-2025,399,Wallet,Success
4659,5648,4475,07-08-2024,06-01-2026,499,NetBanking,Success
4660,2637,1678,16-08-2025,24-12-2025,499,Wallet,Success
4661,1852,5475,29-08-2025,25-12-2025,299,UPI,Failed
4662,246,2926,09-01-2025,09-12-2025,499,Wallet,Success
4663,4189,2564,25-10-2025,31-12-2025,199,Wallet,Success
4664,2873,5131,01-09-2025,06-01-2026,199,Card,Failed
4665,4506,4057,13-03-2024,05-12-2025,599,NetBanking,Failed
4666,4862,1471,19-11-2025,31-01-2026,599,Card,Failed
4667,2576,5582,25-10-2025,22-01-2026,199,NetBanking,Failed
4668,3213,2398,10-04-2024,29-12-2025,199,Wallet,Success
4669,5819,5996,28-08-2025,27-12-2025,499,Wallet,Failed
4670,3938,1643,17-06-2024,31-12-2025,299,Card,Success
4671,2898,2407,22-10-2024,28-01-2026,599,Card,Failed
4672,1775,5193,26-08-2025,01-12-2025,599,Wallet,Failed
4673,1197,748,12-07-2024,21-02-2026,399,Card,Success
4674,2332,2905,28-08-2025,01-01-2026,199,Wallet,Success
4675,2982,445,13-08-2025,19-02-2026,499,NetBanking,Failed
4676,2499,3166,10-02-2024,06-02-2026,499,Wallet,Failed
4677,938,1834,22-06-2024,14-12-2025,299,Wallet,Success
4678,5661,4856,14-01-2024,21-02-2026,499,Wallet,Success
4679,4425,5399,03-10-2025,17-12-2025,599,Wallet,Success
4680,1267,2914,06-10-2025,05-02-2026,599,NetBanking,Success
4681,4687,4185,16-06-2025,17-02-2026,299,Card,Failed
4682,853,4232,01-07-2024,18-02-2026,299,Card,Success
4683,685,1209,24-03-2024,02-12-2025,299,Wallet,Failed
4684,4976,545,11-06-2024,22-02-2026,599,NetBanking,Success
4685,999,2233,09-10-2025,07-12-2025,299,Wallet,Success
4686,5552,64,12-06-2024,09-12-2025,299,Wallet,Failed
4687,4420,5672,29-06-2025,01-01-2026,399,Wallet,Success
4688,1315,2704,25-09-2024,15-01-2026,199,UPI,Success
4689,5296,3899,12-03-2024,04-12-2025,399,NetBanking,Success
4690,5100,2977,25-01-2025,12-12-2025,199,Wallet,Success
4691,1746,3205,12-09-2024,15-01-2026,399,Wallet,Failed
4692,2612,3880,28-09-2024,17-02-2026,399,NetBanking,Success
4693,1619,4929,14-02-2025,06-12-2025,399,Wallet,Success
4694,5385,4117,24-11-2024,19-01-2026,599,Wallet,Success
4695,3676,5077,28-01-2025,24-01-2026,599,NetBanking,Success
4696,3198,3722,27-03-2025,25-01-2026,199,UPI,Failed
4697,2595,4086,31-08-2025,07-12-2025,499,UPI,Success
4698,3754,5809,25-05-2025,19-01-2026,399,NetBanking,Success
4699,4184,5779,30-01-2024,23-01-2026,299,UPI,Failed
4700,2890,4806,22-07-2025,01-01-2026,399,Card,Failed
4701,5940,3693,18-08-2025,15-12-2025,199,Card,Success
4702,3100,1374,02-01-2024,05-02-2026,499,Wallet,Success
4703,3264,3859,09-06-2025,10-02-2026,499,UPI,Failed
4704,3255,5568,17-04-2024,19-01-2026,299,Wallet,Failed
4705,3633,3880,30-03-2025,10-12-2025,499,NetBanking,Success
4706,5896,2353,04-01-2025,31-12-2025,299,UPI,Failed
4707,1460,5111,23-01-2025,07-02-2026,299,NetBanking,Failed
4708,181,3562,05-03-2024,04-02-2026,199,NetBanking,Failed
4709,5967,5800,21-06-2025,21-12-2025,599,NetBanking,Failed
4710,5949,5024,16-05-2024,05-01-2026,399,UPI,Success
4711,4557,2534,26-10-2025,30-12-2025,599,Card,Failed
4712,4389,4931,04-05-2024,05-12-2025,199,NetBanking,Failed
4713,5693,1848,01-09-2024,09-01-2026,599,UPI,Success
4714,3787,1351,08-12-2023,20-01-2026,399,Wallet,Success
4715,3002,1964,25-06-2024,04-01-2026,299,Card,Failed
4716,849,5669,03-12-2024,01-02-2026,599,UPI,Success
4717,2408,744,10-07-2024,08-12-2025,199,NetBanking,Failed
4718,102,1165,05-06-2024,03-12-2025,399,UPI,Failed
4719,1709,1279,04-06-2025,14-01-2026,499,Card,Success
4720,677,3555,24-06-2024,03-02-2026,599,NetBanking,Failed
4721,1938,27,03-08-2024,08-02-2026,299,Wallet,Success
4722,4821,1338,28-05-2025,13-01-2026,599,NetBanking,Success
4723,5424,2971,09-12-2023,02-01-2026,199,NetBanking,Success
4724,2501,2666,04-03-2024,05-12-2025,299,UPI,Failed
4725,762,3917,27-04-2024,29-01-2026,599,Wallet,Success
4726,4070,556,14-11-2025,25-01-2026,299,NetBanking,Success
4727,5493,2290,14-06-2024,08-12-2025,499,Wallet,Success
4728,5391,2574,02-08-2025,07-02-2026,499,UPI,Failed
4729,5180,5923,06-06-2025,13-12-2025,199,Card,Success
4730,2904,2953,07-02-2024,23-02-2026,399,UPI,Failed
4731,1238,398,21-07-2024,11-12-2025,499,NetBanking,Failed
4732,5528,1136,29-06-2024,20-01-2026,599,NetBanking,Failed
4733,5863,181,12-05-2024,08-12-2025,499,Card,Failed
4734,4338,1983,25-07-2025,29-01-2026,499,NetBanking,Success
4735,1759,4529,27-06-2025,25-01-2026,499,Card,Success
4736,5454,1106,13-08-2025,26-01-2026,299,Wallet,Failed
4737,1246,2031,12-02-2024,07-12-2025,299,Wallet,Failed
4738,1365,2072,05-02-2024,24-01-2026,499,UPI,Failed
4739,2150,279,24-11-2024,09-12-2025,499,Wallet,Success
4740,5120,2907,04-12-2024,21-12-2025,299,UPI,Failed
4741,4193,5317,16-12-2023,16-01-2026,499,Wallet,Failed
4742,5576,3822,06-03-2024,27-01-2026,399,UPI,Failed
4743,4528,2333,30-01-2024,23-01-2026,499,Card,Failed
4744,1308,675,11-11-2025,27-12-2025,299,UPI,Failed
4745,5358,2429,13-06-2025,18-01-2026,499,Wallet,Success
4746,2816,2418,13-11-2025,23-02-2026,399,NetBanking,Success
4747,3970,2279,03-01-2024,31-01-2026,499,Wallet,Success
4748,5586,5592,02-05-2024,16-12-2025,499,UPI,Success
4749,2099,3799,08-12-2023,12-02-2026,299,UPI,Failed
4750,4648,4374,03-03-2024,17-01-2026,599,NetBanking,Success
4751,3687,3983,23-08-2025,27-01-2026,199,UPI,Failed
4752,4820,1752,13-08-2024,12-12-2025,199,UPI,Success
4753,2780,61,16-11-2024,19-02-2026,599,NetBanking,Success
4754,1292,3802,29-09-2024,06-12-2025,199,UPI,Success
4755,3776,3455,18-02-2024,08-12-2025,599,UPI,Success
4756,2272,1583,20-06-2025,10-02-2026,199,Card,Success
4757,5425,5153,06-10-2025,18-02-2026,599,NetBanking,Success
4758,1028,1821,10-07-2024,22-02-2026,299,Wallet,Failed
4759,4191,5203,27-05-2025,04-02-2026,299,Card,Success
4760,4359,3010,29-11-2024,10-02-2026,199,Wallet,Failed
4761,4392,1209,20-07-2024,16-02-2026,399,Card,Success
4762,4464,5614,03-12-2024,19-02-2026,599,NetBanking,Success
4763,3987,4126,03-06-2025,19-02-2026,499,Wallet,Failed
4764,1535,335,04-11-2025,02-12-2025,299,UPI,Success
4765,796,689,19-08-2025,18-02-2026,499,UPI,Success
4766,4965,1899,14-09-2025,19-01-2026,199,Wallet,Failed
4767,5267,4686,29-11-2023,30-01-2026,299,Wallet,Success
4768,3253,5058,21-01-2025,30-01-2026,299,Card,Failed
4769,956,5278,21-06-2025,01-02-2026,599,UPI,Success
4770,1878,1567,04-07-2024,22-02-2026,399,UPI,Failed
4771,2242,5806,17-07-2024,05-12-2025,199,NetBanking,Failed
4772,5116,3533,23-02-2024,28-11-2025,399,Wallet,Failed
4773,2002,1113,09-06-2024,31-12-2025,599,Wallet,Success
4774,1033,3477,18-03-2024,14-01-2026,499,Card,Success
4775,4400,3164,08-06-2024,25-01-2026,599,NetBanking,Success
4776,4514,5850,12-02-2025,05-01-2026,299,Card,Success
4777,3577,2294,07-02-2025,15-01-2026,299,Card,Failed
4778,3314,3237,30-04-2025,15-02-2026,599,Card,Failed
4779,3404,2512,11-07-2024,12-01-2026,399,Wallet,Success
4780,3339,2192,29-10-2024,22-01-2026,399,Wallet,Success
4781,3320,4658,07-09-2024,29-12-2025,499,NetBanking,Failed
4782,3042,1033,20-03-2025,08-12-2025,199,Card,Failed
4783,4575,5304,08-08-2024,22-02-2026,499,Wallet,Success
4784,5553,4809,26-02-2024,14-01-2026,399,Card,Failed
4785,5711,3355,21-11-2025,10-12-2025,399,NetBanking,Failed
4786,5141,4127,16-06-2025,19-12-2025,599,UPI,Failed
4787,3262,2818,23-09-2024,05-01-2026,299,NetBanking,Failed
4788,361,97,18-07-2024,03-01-2026,399,NetBanking,Success
4789,4943,2880,11-07-2024,10-01-2026,299,NetBanking,Success
4790,3416,860,10-07-2024,06-12-2025,399,Card,Success
4791,3421,440,22-02-2024,23-01-2026,299,UPI,Success
4792,548,1732,18-10-2024,15-01-2026,299,UPI,Success
4793,4184,4142,23-11-2025,15-01-2026,299,Wallet,Failed
4794,5695,275,06-06-2024,13-02-2026,299,NetBanking,Failed
4795,4754,4108,12-06-2025,22-01-2026,199,Card,Failed
4796,1920,3231,29-08-2025,01-02-2026,599,UPI,Failed
4797,3534,1843,09-04-2025,05-12-2025,299,Card,Success
4798,2708,877,21-02-2024,25-02-2026,599,NetBanking,Success
4799,4872,1879,22-11-2025,31-01-2026,499,NetBanking,Failed
4800,4468,1098,04-02-2024,03-02-2026,399,Wallet,Success
4801,2937,2901,18-09-2025,28-11-2025,199,NetBanking,Failed
4802,4943,5830,18-06-2024,14-12-2025,299,UPI,Failed
4803,3620,619,17-04-2025,11-02-2026,299,Card,Failed
4804,1004,3081,27-10-2024,23-01-2026,399,Card,Failed
4805,1659,4095,14-01-2025,14-01-2026,299,NetBanking,Failed
4806,1112,5381,01-01-2025,20-12-2025,199,Card,Failed
4807,822,496,01-06-2024,14-01-2026,599,NetBanking,Success
4808,5227,2913,06-03-2024,07-12-2025,399,Wallet,Failed
4809,4529,5027,14-03-2024,18-01-2026,399,UPI,Success
4810,402,2467,17-08-2024,03-12-2025,599,UPI,Success
4811,5755,4190,10-01-2025,24-02-2026,599,Card,Success
4812,388,5827,29-01-2025,14-01-2026,199,Wallet,Success
4813,4445,153,11-01-2025,24-12-2025,199,NetBanking,Success
4814,1041,1236,07-08-2024,07-12-2025,399,Wallet,Success
4815,1184,224,27-11-2025,16-02-2026,499,UPI,Success
4816,3228,3612,30-04-2025,12-12-2025,299,Wallet,Success
4817,2392,3099,17-05-2025,30-11-2025,499,UPI,Success
4818,794,978,19-06-2024,04-02-2026,399,Wallet,Success
4819,5243,3110,17-09-2024,08-01-2026,599,Wallet,Failed
4820,5401,4811,10-04-2025,05-02-2026,399,UPI,Failed
4821,4128,2794,21-08-2024,07-01-2026,399,Wallet,Success
4822,2381,4223,25-11-2024,04-12-2025,599,Wallet,Success
4823,4669,216,13-06-2024,01-02-2026,399,Wallet,Success
4824,3248,916,03-03-2024,08-12-2025,499,Card,Failed
4825,4476,3584,19-04-2024,14-01-2026,199,UPI,Success
4826,108,261,11-09-2024,20-01-2026,599,Wallet,Failed
4827,5531,2285,22-01-2025,24-01-2026,299,UPI,Failed
4828,5020,4028,30-09-2025,07-01-2026,499,NetBanking,Failed
4829,1171,4003,22-03-2024,08-01-2026,499,NetBanking,Success
4830,2203,5771,17-08-2025,29-01-2026,599,Wallet,Failed
4831,5797,4535,07-09-2025,31-01-2026,199,NetBanking,Success
4832,2117,455,29-03-2025,17-12-2025,299,Wallet,Failed
4833,2543,4032,07-08-2024,01-02-2026,199,UPI,Success
4834,5162,4488,18-05-2024,01-02-2026,199,NetBanking,Success
4835,5015,1303,17-07-2024,17-01-2026,499,NetBanking,Failed
4836,2279,4893,17-07-2025,13-12-2025,599,UPI,Success
4837,2332,4335,22-06-2024,06-02-2026,599,Wallet,Success
4838,86,1265,31-10-2024,17-12-2025,299,Card,Success
4839,856,5293,22-07-2025,04-12-2025,599,NetBanking,Failed
4840,2698,648,06-03-2024,28-12-2025,199,Card,Success
4841,1834,518,19-05-2025,01-12-2025,399,NetBanking,Failed
4842,4913,4078,04-02-2025,19-01-2026,199,Wallet,Success
4843,2331,285,01-02-2025,22-12-2025,499,Wallet,Success
4844,2472,4673,21-01-2025,19-12-2025,399,Card,Failed
4845,4702,2017,18-03-2024,04-12-2025,199,Wallet,Failed
4846,5191,1176,22-02-2025,19-12-2025,299,NetBanking,Success
4847,2015,2502,13-12-2024,29-12-2025,499,Wallet,Success
4848,3961,948,04-12-2024,30-11-2025,499,Card,Failed
4849,4181,2564,20-01-2025,28-01-2026,299,Card,Failed
4850,4571,783,17-09-2025,17-12-2025,299,UPI,Success
4851,4901,4796,01-06-2024,25-02-2026,499,Wallet,Failed
4852,1676,2994,03-10-2024,14-02-2026,399,Wallet,Failed
4853,651,2067,13-07-2025,22-01-2026,299,Wallet,Success
4854,5328,785,09-11-2025,20-01-2026,599,Wallet,Failed
4855,1408,2127,14-02-2024,13-12-2025,499,NetBanking,Failed
4856,2449,1596,17-07-2025,04-01-2026,599,NetBanking,Failed
4857,1712,2155,12-03-2025,21-02-2026,399,Card,Failed
4858,2801,2513,26-12-2024,15-12-2025,299,NetBanking,Failed
4859,891,2769,11-08-2025,31-12-2025,199,NetBanking,Failed
4860,5475,5391,29-05-2025,30-01-2026,199,Wallet,Failed
4861,1720,21,10-05-2025,13-02-2026,499,Wallet,Failed
4862,4714,2261,24-12-2024,20-02-2026,299,Card,Success
4863,2375,612,30-08-2025,21-01-2026,299,UPI,Failed
4864,4858,159,14-12-2024,24-02-2026,399,Wallet,Success
4865,2239,4293,05-08-2024,15-01-2026,599,UPI,Failed
4866,3811,1570,15-05-2025,20-01-2026,599,NetBanking,Success
4867,5854,4650,19-07-2024,24-01-2026,499,Wallet,Success
4868,5293,4110,05-06-2025,24-12-2025,399,NetBanking,Failed
4869,5000,3743,24-07-2024,23-02-2026,399,Wallet,Failed
4870,364,1955,03-06-2025,24-01-2026,499,NetBanking,Success
4871,5350,3371,23-01-2024,09-12-2025,199,Wallet,Failed
4872,1329,361,31-12-2024,25-12-2025,599,UPI,Success
4873,3847,328,11-02-2025,06-12-2025,299,NetBanking,Failed
4874,5031,1745,20-11-2025,05-01-2026,199,Wallet,Failed
4875,5031,584,04-05-2025,28-11-2025,299,Wallet,Success
4876,873,3182,10-03-2024,21-12-2025,199,UPI,Success
4877,1291,4114,17-03-2024,04-01-2026,299,NetBanking,Success
4878,1340,1537,25-05-2025,28-11-2025,199,UPI,Success
4879,2099,2556,23-02-2024,21-01-2026,199,UPI,Failed
4880,4730,5759,01-02-2025,02-12-2025,299,Card,Success
4881,5233,1072,07-11-2024,15-12-2025,599,Card,Success
4882,726,1514,14-01-2024,20-01-2026,299,NetBanking,Failed
4883,864,2985,01-10-2025,20-12-2025,499,UPI,Failed
4884,4615,3334,31-08-2025,28-12-2025,599,Wallet,Failed
4885,358,4808,22-09-2024,29-01-2026,299,Card,Success
4886,5640,1726,16-05-2025,14-02-2026,399,NetBanking,Failed
4887,4197,2824,19-01-2024,08-01-2026,199,UPI,Failed
4888,2829,3346,20-11-2025,21-12-2025,299,UPI,Success
4889,513,660,18-04-2025,28-01-2026,399,Wallet,Success
4890,5506,3657,11-09-2025,05-01-2026,299,Wallet,Success
4891,399,1596,01-04-2025,10-12-2025,599,UPI,Success
4892,4635,378,13-09-2025,27-01-2026,199,Wallet,Success
4893,2946,4169,18-09-2025,30-12-2025,199,UPI,Failed
4894,3210,5118,27-01-2025,17-02-2026,399,NetBanking,Success
4895,3753,4205,01-06-2025,29-12-2025,199,NetBanking,Failed
4896,5580,1126,22-03-2025,26-01-2026,399,Wallet,Success
4897,5876,1384,15-07-2024,04-02-2026,399,NetBanking,Failed
4898,1824,587,20-03-2025,22-12-2025,599,Wallet,Success
4899,4264,3607,28-04-2024,16-12-2025,599,Wallet,Success
4900,3852,4854,08-01-2025,23-01-2026,399,UPI,Failed
4901,32,4804,19-07-2025,11-01-2026,599,NetBanking,Success
4902,4408,144,11-07-2025,15-01-2026,199,Card,Success
4903,3622,2959,16-06-2024,28-01-2026,399,NetBanking,Success
4904,1924,1882,01-04-2025,05-01-2026,199,UPI,Success
4905,1118,1457,15-11-2024,01-02-2026,199,UPI,Success
4906,1007,1348,16-01-2025,01-01-2026,399,Wallet,Success
4907,1858,2054,12-01-2025,15-02-2026,299,NetBanking,Failed
4908,1328,1784,15-11-2025,26-12-2025,499,Wallet,Success
4909,651,2979,29-01-2024,22-02-2026,299,Card,Failed
4910,4833,2094,03-04-2024,06-01-2026,499,Wallet,Success
4911,5576,5400,07-04-2024,16-01-2026,299,NetBanking,Success
4912,1964,1566,03-09-2025,17-02-2026,599,NetBanking,Success
4913,43,3028,07-11-2025,31-01-2026,399,Card,Success
4914,5504,4094,06-04-2025,07-01-2026,399,Card,Success
4915,2146,1360,24-01-2025,21-12-2025,299,Card,Success
4916,4823,5544,25-11-2025,12-01-2026,199,NetBanking,Failed
4917,2488,3230,06-10-2025,11-01-2026,299,Card,Success
4918,4987,32,05-01-2025,12-02-2026,399,Wallet,Failed
4919,1902,2456,09-06-2024,16-12-2025,199,NetBanking,Success
4920,5030,1053,31-05-2024,05-02-2026,299,Card,Failed
4921,4957,4770,02-11-2025,04-01-2026,399,NetBanking,Success
4922,4674,3695,10-02-2025,31-01-2026,499,UPI,Success
4923,1249,1458,16-09-2024,08-01-2026,399,NetBanking,Failed
4924,588,5318,09-03-2025,25-02-2026,599,NetBanking,Success
4925,762,5605,17-05-2024,05-12-2025,399,NetBanking,Success
4926,4403,4164,09-06-2025,20-02-2026,299,Card,Failed
4927,75,869,16-07-2024,14-02-2026,499,Card,Success
4928,3428,5424,19-08-2024,24-01-2026,399,NetBanking,Success
4929,3139,5263,19-02-2024,16-12-2025,499,UPI,Failed
4930,4614,316,29-06-2025,26-12-2025,499,Card,Failed
4931,2344,1865,24-06-2025,28-11-2025,299,NetBanking,Failed
4932,4138,2083,06-11-2025,26-12-2025,399,UPI,Success
4933,5258,4701,12-11-2024,16-02-2026,299,NetBanking,Success
4934,1918,2506,16-11-2025,24-12-2025,199,Wallet,Failed
4935,4441,2654,19-07-2025,26-12-2025,599,Wallet,Failed
4936,5558,1491,07-01-2025,28-11-2025,299,Wallet,Success
4937,4303,5378,29-07-2024,17-01-2026,499,Wallet,Failed
4938,5421,5986,30-06-2024,07-01-2026,299,NetBanking,Success
4939,1284,5035,18-06-2025,09-12-2025,399,Wallet,Success
4940,929,4312,14-01-2025,30-11-2025,199,NetBanking,Failed
4941,229,2824,18-01-2024,29-12-2025,299,UPI,Success
4942,1255,1628,12-05-2024,22-12-2025,199,Wallet,Failed
4943,2416,4731,04-10-2025,05-12-2025,199,UPI,Success
4944,4055,3042,27-07-2025,19-12-2025,399,Wallet,Failed
4945,2604,357,16-04-2025,30-12-2025,299,Card,Failed
4946,2695,335,30-01-2024,04-12-2025,399,NetBanking,Failed
4947,5879,4550,22-06-2025,27-12-2025,499,NetBanking,Success
4948,3761,5638,06-10-2024,11-01-2026,599,Wallet,Failed
4949,3013,1379,30-01-2025,20-01-2026,299,UPI,Success
4950,2898,4136,16-04-2024,28-11-2025,599,UPI,Success
4951,2489,473,06-12-2023,05-01-2026,499,NetBanking,Success
4952,4220,2022,26-02-2024,26-12-2025,499,UPI,Success
4953,3956,1068,05-12-2024,19-01-2026,199,Wallet,Success
4954,4960,1550,24-10-2024,29-01-2026,599,NetBanking,Success
4955,1078,5911,25-11-2024,04-02-2026,199,Card,Failed
4956,741,4845,09-12-2023,06-01-2026,499,NetBanking,Success
4957,3524,4120,11-08-2024,20-02-2026,499,NetBanking,Failed
4958,1505,1239,30-09-2024,11-02-2026,399,Wallet,Success
4959,1651,522,07-03-2025,01-12-2025,199,NetBanking,Success
4960,524,1036,21-11-2024,19-01-2026,599,UPI,Success
4961,5435,584,12-09-2024,03-02-2026,199,NetBanking,Success
4962,1962,2687,01-04-2024,15-12-2025,499,Wallet,Success
4963,2221,325,25-12-2024,13-12-2025,399,Card,Failed
4964,3575,1453,23-03-2025,08-01-2026,299,UPI,Success
4965,5793,5498,09-09-2024,11-01-2026,299,NetBanking,Failed
4966,277,813,27-12-2024,13-02-2026,599,Wallet,Success
4967,689,4471,13-10-2025,26-01-2026,499,Wallet,Success
4968,3661,354,27-02-2024,12-01-2026,399,Card,Failed
4969,3569,1629,23-09-2024,30-12-2025,299,NetBanking,Failed
4970,4441,4409,22-07-2025,05-12-2025,199,UPI,Success
4971,4263,296,02-03-2024,03-02-2026,599,UPI,Success
4972,5628,5839,09-05-2025,31-01-2026,599,NetBanking,Success
4973,2407,4507,18-06-2025,06-12-2025,599,NetBanking,Success
4974,544,1217,25-08-2025,03-02-2026,299,Wallet,Failed
4975,4293,758,22-04-2025,31-01-2026,599,UPI,Failed
4976,333,555,07-11-2025,16-12-2025,299,NetBanking,Failed
4977,1932,771,24-06-2024,23-02-2026,399,Card,Failed
4978,3707,2701,12-10-2025,11-12-2025,199,NetBanking,Success
4979,2935,1320,20-05-2025,02-02-2026,399,Card,Success
4980,5976,3417,10-09-2025,15-12-2025,599,Wallet,Success
4981,3766,3314,10-09-2025,14-02-2026,399,NetBanking,Failed
4982,5392,2193,25-07-2024,18-01-2026,299,Card,Success
4983,2290,667,24-01-2024,31-12-2025,499,Card,Failed
4984,2491,3445,13-08-2025,26-01-2026,399,NetBanking,Failed
4985,146,5077,22-10-2024,13-01-2026,199,UPI,Success
4986,2575,4528,31-07-2024,03-12-2025,199,Card,Success
4987,3876,4571,02-05-2024,15-01-2026,199,UPI,Success
4988,581,3357,07-09-2025,20-02-2026,499,NetBanking,Success
4989,2170,34,11-05-2025,24-01-2026,499,Wallet,Success
4990,3677,226,03-05-2024,20-02-2026,599,Card,Success
4991,1730,371,14-01-2024,26-12-2025,599,UPI,Success
4992,3848,2285,06-05-2025,29-11-2025,499,UPI,Success
4993,5925,1643,29-12-2023,03-12-2025,199,UPI,Success
4994,4072,800,02-02-2024,24-02-2026,299,UPI,Failed
4995,1281,2818,11-11-2024,06-01-2026,299,Wallet,Success
4996,1806,3168,19-04-2025,16-02-2026,399,Card,Failed
4997,3770,2544,20-02-2025,13-01-2026,299,UPI,Failed
4998,3951,2422,08-05-2025,30-01-2026,499,NetBanking,Failed
4999,978,5377,20-07-2024,07-12-2025,399,UPI,Success
5000,5902,272,18-04-2024,22-02-2026,499,Wallet,Failed
5001,5324,996,31-12-2023,01-02-2026,599,Wallet,Failed
5002,1819,2370,19-10-2025,19-12-2025,399,Wallet,Success
5003,2426,1314,13-03-2025,24-02-2026,199,UPI,Failed
5004,2392,995,25-07-2025,09-02-2026,499,Card,Success
5005,3039,2025,12-04-2024,22-01-2026,199,Wallet,Success
5006,1923,4404,05-10-2025,21-12-2025,299,UPI,Success
5007,5258,141,31-12-2024,16-12-2025,299,Card,Failed
5008,2924,4231,14-09-2025,29-12-2025,499,Card,Success
5009,1541,1325,01-12-2024,20-12-2025,199,UPI,Failed
5010,1672,5825,27-09-2024,10-02-2026,599,UPI,Success
5011,5517,2555,12-01-2025,25-12-2025,399,NetBanking,Failed
5012,1182,2577,01-08-2025,17-12-2025,199,Wallet,Success
5013,1084,4887,28-06-2024,15-02-2026,299,Wallet,Failed
5014,3554,4609,08-06-2024,21-02-2026,199,Wallet,Success
5015,559,476,11-08-2025,11-12-2025,499,Wallet,Failed
5016,4438,1239,28-03-2025,24-01-2026,199,UPI,Success
5017,3979,417,16-05-2025,09-02-2026,499,Card,Failed
5018,510,170,05-10-2025,11-02-2026,199,Wallet,Success
5019,976,3459,08-10-2024,31-01-2026,399,NetBanking,Failed
5020,2137,2049,28-03-2024,05-12-2025,299,Card,Success
5021,4721,1949,11-10-2025,09-01-2026,299,UPI,Failed
5022,3233,1575,12-07-2025,25-02-2026,399,Wallet,Success
5023,1574,2369,07-10-2025,06-01-2026,599,NetBanking,Success
5024,281,3340,20-04-2025,30-12-2025,399,UPI,Failed
5025,5428,2765,08-01-2025,08-02-2026,599,UPI,Failed
5026,1254,2147,18-04-2025,15-02-2026,499,UPI,Failed
5027,3979,2343,28-12-2024,20-12-2025,399,Card,Success
5028,2902,5824,04-08-2024,11-01-2026,299,NetBanking,Success
5029,1181,4052,24-04-2025,12-01-2026,199,NetBanking,Success
5030,3961,5299,09-09-2025,31-01-2026,599,NetBanking,Success
5031,1217,1719,24-01-2025,26-12-2025,399,UPI,Success
5032,2294,2539,11-11-2024,06-12-2025,599,UPI,Failed
5033,3847,838,11-12-2023,19-01-2026,599,UPI,Success
5034,4387,5358,27-04-2025,21-02-2026,299,Wallet,Success
5035,2660,540,15-05-2024,03-01-2026,399,NetBanking,Success
5036,5836,1643,14-02-2025,04-01-2026,499,UPI,Failed
5037,4804,4755,08-04-2025,18-01-2026,499,Wallet,Failed
5038,1335,1671,22-04-2025,21-01-2026,299,Wallet,Success
5039,1154,5179,22-03-2025,25-12-2025,399,UPI,Success
5040,3709,1505,22-06-2024,29-01-2026,199,UPI,Success
5041,2395,4050,16-12-2024,16-12-2025,599,Wallet,Failed
5042,1761,5495,21-07-2024,25-01-2026,399,Card,Failed
5043,2734,4260,05-10-2025,11-02-2026,399,Card,Success
5044,5137,4203,11-12-2023,28-01-2026,299,Card,Failed
5045,4917,2464,10-05-2025,24-02-2026,299,Card,Failed
5046,4264,2726,25-10-2024,13-01-2026,199,Wallet,Success
5047,1036,163,26-04-2024,15-02-2026,199,UPI,Success
5048,3657,3067,08-05-2025,08-02-2026,499,Wallet,Failed
5049,4782,1062,29-06-2025,21-12-2025,599,NetBanking,Success
5050,2183,1572,11-09-2025,22-02-2026,199,NetBanking,Success
5051,1031,3638,06-02-2024,28-01-2026,599,Wallet,Failed
5052,636,889,23-10-2025,20-12-2025,199,Wallet,Success
5053,4501,663,27-07-2025,13-12-2025,399,NetBanking,Success
5054,3036,5356,22-02-2024,20-01-2026,499,UPI,Failed
5055,1035,3170,18-07-2024,20-02-2026,199,NetBanking,Failed
5056,5753,1020,09-07-2025,05-12-2025,299,UPI,Success
5057,4937,1812,06-07-2025,05-12-2025,499,Wallet,Failed
5058,541,3005,09-12-2023,03-12-2025,299,UPI,Failed
5059,1553,2017,29-01-2024,12-01-2026,299,NetBanking,Failed
5060,5990,5756,26-11-2025,06-01-2026,399,UPI,Success
5061,2620,3776,06-11-2024,13-12-2025,399,Card,Success
5062,440,3411,02-05-2024,07-01-2026,499,NetBanking,Failed
5063,5552,431,23-02-2024,01-01-2026,399,Wallet,Success
5064,4377,2860,09-10-2025,10-01-2026,299,Card,Failed
5065,404,5519,01-03-2024,17-02-2026,399,UPI,Success
5066,4674,1117,12-02-2024,18-02-2026,499,UPI,Failed
5067,3528,4513,01-12-2023,11-01-2026,599,NetBanking,Failed
5068,1588,2961,27-07-2025,27-12-2025,599,Wallet,Failed
5069,2939,2886,19-05-2025,16-12-2025,299,UPI,Success
5070,404,3260,21-04-2024,23-12-2025,399,Wallet,Failed
5071,168,2016,03-04-2024,27-01-2026,199,NetBanking,Success
5072,2526,1372,06-08-2025,30-12-2025,199,Wallet,Failed
5073,5847,3625,03-01-2025,02-12-2025,499,Wallet,Failed
5074,4896,4253,30-11-2024,07-12-2025,199,Wallet,Failed
5075,1251,2007,03-09-2025,05-12-2025,499,NetBanking,Success
