usage_id,customer_id,usage_date,data_used_gb,call_minutes,sms_count,roaming,network_type
4475,5355,01-08-2025,1.93,102,49,FALSE,4G
4476,411,06-09-2025,0.6,92,33,FALSE,4G
4477,2377,06-03-2025,0.7,71,25,TRUE,4G
4478,4643,03-03-2025,1.65,63,4,TRUE,5G
4479,3705,30-12-2024,1.42,11,31,TRUE,4G
4480,4064,22-10-2025,1.89,58,38,FALSE,4G
4481,2354,10-07-2025,0.43,44,46,TRUE,4G
4482,2953,14-06-2025,0.39,79,9,TRUE,4G
4483,5487,08-05-2025,1.62,89,33,FALSE,4G
4484,5492,25-12-2024,0.76,16,20,TRUE,5G
4485,45,24-08-2025,2.55,42,33,FALSE,4G
4486,736,01-05-2025,0.33,48,21,TRUE,5G
4487,1911,07-10-2025,2.8,25,48,TRUE,4G
4488,3896,03-04-2025,2.69,22,21,TRUE,4G
4489,1643,19-07-2025,1.2,42,36,TRUE,5G
4490,331,30-12-2024,1.8,69,46,FALSE,4G
4491,5875,15-01-2025,2.99,42,23,FALSE,4G
4492,1935,12-02-2025,2.93,117,34,TRUE,4G
4493,3162,07-08-2025,0.52,44,14,TRUE,4G
4494,2424,02-07-2025,2,67,33,FALSE,4G
4495,1151,01-03-2025,2.45,91,49,FALSE,4G
4496,1002,01-04-2025,1.62,70,31,TRUE,5G
4497,385,05-05-2025,2.41,39,34,FALSE,4G
4498,5951,16-12-2024,2.76,70,0,FALSE,4G
4499,5881,18-10-2025,0.22,103,18,FALSE,4G
4500,4489,30-09-2025,1.51,44,39,TRUE,5G
4501,947,22-01-2025,1.8,44,6,TRUE,4G
4502,4674,30-11-2024,1.16,85,34,TRUE,5G
4503,2117,27-11-2025,2.57,57,45,FALSE,5G
4504,4500,17-03-2025,1.6,65,35,TRUE,5G
4505,538,29-03-2025,2.89,79,13,TRUE,4G
4506,2042,19-11-2025,2.19,44,14,FALSE,5G
4507,5709,02-11-2025,1.08,83,19,FALSE,5G
4508,1516,24-02-2025,0.74,69,30,TRUE,4G
4509,5371,14-08-2025,1.24,51,22,FALSE,5G
4510,3852,01-06-2025,0.28,96,43,TRUE,4G
4511,1403,21-01-2025,0.62,4,10,TRUE,5G
4512,3037,30-08-2025,1.76,21,29,TRUE,5G
4513,4267,12-03-2025,2.82,93,42,TRUE,4G
4514,272,27-07-2025,2.56,80,14,FALSE,4G
4515,39,04-05-2025,0.89,118,15,TRUE,5G
4516,729,19-05-2025,0.11,1,29,TRUE,5G
4517,1732,19-04-2025,0.51,119,1,TRUE,4G
4518,3900,17-01-2025,2.87,23,34,FALSE,4G
4519,5769,24-08-2025,1.26,23,27,FALSE,4G
4520,3229,11-04-2025,2.44,61,12,FALSE,4G
4521,2239,23-01-2025,2.47,67,7,FALSE,4G
4522,1361,17-03-2025,0.77,8,37,TRUE,5G
4523,2340,02-09-2025,1.07,54,11,TRUE,4G
4524,5244,06-10-2025,0.83,18,23,TRUE,4G
4525,3970,23-02-2025,0.16,81,26,TRUE,5G
4526,4454,21-08-2025,1.19,31,44,TRUE,4G
4527,795,31-07-2025,1.09,102,6,TRUE,5G
4528,325,05-02-2025,2.36,20,9,TRUE,4G
4529,1804,08-10-2025,2.44,39,29,TRUE,4G
4530,2058,08-08-2025,1.03,65,12,FALSE,4G
4531,5132,24-12-2024,2.65,101,11,FALSE,4G
4532,608,28-01-2025,0.11,67,14,FALSE,5G
4533,5068,24-06-2025,0.15,15,13,FALSE,5G
4534,895,15-08-2025,0.62,39,45,TRUE,4G
4535,4276,16-12-2024,1.67,118,33,TRUE,4G
4536,4345,07-11-2025,1.15,24,39,TRUE,4G
4537,1828,04-04-2025,2.62,83,30,TRUE,5G
4538,239,10-05-2025,2.04,9,28,TRUE,4G
4539,1925,11-03-2025,0.8,6,2,FALSE,4G
4540,3534,10-06-2025,1.62,107,34,TRUE,5G
4541,5286,08-12-2024,1.68,67,23,TRUE,5G
4542,1841,09-11-2025,2.73,22,47,FALSE,5G
4543,3635,28-02-2025,2.32,64,32,FALSE,4G
4544,5477,03-08-2025,0.25,8,35,TRUE,5G
4545,3058,12-01-2025,2.77,55,13,FALSE,5G
4546,1968,22-07-2025,1.59,74,42,FALSE,4G
4547,3949,23-05-2025,1.36,5,38,FALSE,4G
4548,159,29-04-2025,1.19,91,20,FALSE,4G
4549,2853,23-04-2025,0.85,36,43,TRUE,4G
4550,5594,21-07-2025,1.22,107,33,TRUE,5G
4551,2509,29-08-2025,1.77,66,24,FALSE,4G
4552,2778,01-04-2025,0.56,31,7,FALSE,4G
4553,1092,08-08-2025,0.34,40,15,FALSE,4G
4554,5826,14-12-2024,1.36,100,7,FALSE,4G
4555,2053,28-08-2025,0.29,78,39,TRUE,5G
4556,5532,23-02-2025,0.97,63,25,TRUE,4G
4557,1870,26-01-2025,0.35,33,31,TRUE,4G
4558,2313,18-10-2025,2.53,113,35,TRUE,4G
4559,1118,12-05-2025,2,24,45,FALSE,4G
4560,2675,16-03-2025,2.2,93,36,FALSE,4G
4561,2683,03-05-2025,0.48,28,33,TRUE,4G
4562,5597,01-12-2024,0.53,40,1,TRUE,4G
4563,2405,12-09-2025,0.14,101,11,FALSE,5G
4564,4678,16-02-2025,1.09,31,5,FALSE,4G
4565,4084,19-05-2025,2.75,119,31,FALSE,4G
4566,4500,16-05-2025,1.83,63,0,FALSE,4G
4567,4693,31-12-2024,1.41,5,32,TRUE,5G
4568,4428,18-04-2025,1.16,15,7,TRUE,4G
4569,4812,26-11-2025,1.53,92,33,FALSE,5G
4570,4570,10-10-2025,0.7,54,16,TRUE,4G
4571,126,28-03-2025,2.22,83,11,TRUE,5G
4572,1347,29-12-2024,2.1,111,6,FALSE,4G
4573,241,10-07-2025,1.28,24,1,FALSE,5G
4574,2442,06-05-2025,0.56,19,19,FALSE,5G
4575,754,29-06-2025,2.42,43,35,TRUE,5G
4576,258,12-11-2025,0.57,5,46,TRUE,5G
4577,5430,01-04-2025,2.35,79,8,FALSE,5G
4578,5120,17-03-2025,2.37,27,35,FALSE,4G
4579,2544,12-08-2025,2.46,117,25,FALSE,5G
4580,2816,07-01-2025,0.27,110,12,FALSE,4G
4581,360,12-05-2025,2.51,117,23,FALSE,5G
4582,3739,04-02-2025,0.19,8,42,TRUE,5G
4583,4288,02-04-2025,1.08,106,2,FALSE,5G
4584,2668,04-08-2025,0.65,48,8,FALSE,4G
4585,642,23-02-2025,1.21,42,18,TRUE,4G
4586,489,22-03-2025,0.8,76,10,TRUE,5G
4587,1843,26-03-2025,2.82,106,9,FALSE,5G
4588,1853,20-06-2025,0.63,53,10,FALSE,5G
4589,3477,26-11-2025,2.06,57,17,TRUE,4G
4590,3800,30-09-2025,1.81,61,33,FALSE,5G
4591,738,20-06-2025,1.34,47,49,TRUE,4G
4592,141,24-12-2024,0.65,73,47,FALSE,5G
4593,986,16-12-2024,0.33,40,7,FALSE,4G
4594,1349,15-03-2025,0.63,3,7,TRUE,4G
4595,4162,25-07-2025,0.88,70,3,TRUE,4G
4596,2480,26-09-2025,2.72,114,12,FALSE,5G
4597,1667,09-12-2024,2.81,18,31,TRUE,5G
4598,740,31-05-2025,0.76,66,29,TRUE,4G
4599,5409,26-05-2025,0.19,9,38,FALSE,5G
4600,308,08-04-2025,0.67,25,46,TRUE,4G
4601,482,14-05-2025,2.91,97,32,FALSE,4G
4602,5548,01-07-2025,1.16,102,44,FALSE,4G
4603,58,01-11-2025,0.78,6,38,TRUE,4G
4604,4197,17-09-2025,0.6,109,15,TRUE,5G
4605,3667,16-05-2025,0.19,62,42,TRUE,4G
4606,712,29-01-2025,2.56,16,48,FALSE,4G
4607,991,17-08-2025,2.33,117,33,TRUE,5G
4608,2444,07-01-2025,0.86,3,5,TRUE,5G
4609,4236,05-12-2024,0.34,85,6,TRUE,4G
4610,2738,03-09-2025,1.78,68,43,FALSE,5G
4611,544,24-04-2025,1.26,4,6,FALSE,5G
4612,3654,14-05-2025,1.6,11,15,TRUE,5G
4613,1267,20-05-2025,1.12,101,10,FALSE,5G
4614,4023,04-04-2025,2.59,20,6,TRUE,4G
4615,3272,25-09-2025,2.94,70,17,TRUE,4G
4616,65,16-06-2025,1.71,25,14,FALSE,5G
4617,4626,15-11-2025,0.81,5,14,FALSE,5G
4618,482,27-12-2024,1,50,22,TRUE,5G
4619,124,06-05-2025,2.1,70,5,TRUE,5G
4620,5771,17-04-2025,1.98,34,8,TRUE,5G
4621,2242,27-10-2025,2.47,54,9,FALSE,4G
4622,1345,25-05-2025,1.75,37,6,TRUE,5G
4623,4944,15-01-2025,2.89,113,29,FALSE,5G
4624,5894,18-03-2025,1.77,99,30,TRUE,5G
4625,4263,22-04-2025,1.8,39,11,TRUE,4G
4626,254,26-07-2025,0.95,20,20,FALSE,5G
4627,4409,07-05-2025,2.02,109,29,FALSE,5G
4628,5805,08-06-2025,1.59,4,10,TRUE,5G
4629,5721,01-06-2025,2.69,84,34,FALSE,5G
4630,1683,29-12-2024,1.53,46,7,TRUE,4G
4631,3159,04-07-2025,2.15,3,33,FALSE,4G
4632,2683,21-03-2025,2.34,106,2,FALSE,4G
4633,48,11-03-2025,2.1,33,36,FALSE,4G
4634,2389,03-04-2025,0.34,0,3,TRUE,5G
4635,3241,04-07-2025,1.97,29,25,TRUE,4G
4636,4632,09-05-2025,2.49,48,27,TRUE,5G
4637,4420,15-07-2025,2.59,118,37,TRUE,5G
4638,793,27-11-2024,0.86,117,18,FALSE,5G
4639,4180,30-06-2025,0.13,101,11,FALSE,4G
4640,260,30-06-2025,2.3,97,3,TRUE,4G
4641,2115,27-03-2025,2.46,86,29,TRUE,4G
4642,3468,27-06-2025,1.22,108,9,FALSE,5G
4643,5196,15-05-2025,1,48,30,TRUE,5G
4644,5823,03-02-2025,0.37,70,1,FALSE,5G
4645,4066,03-07-2025,0.32,29,27,TRUE,5G
4646,512,10-07-2025,2.69,100,2,TRUE,4G
4647,402,30-11-2024,2.63,0,48,TRUE,5G
4648,2908,26-10-2025,2.47,60,27,FALSE,4G
4649,477,24-02-2025,1.76,54,45,FALSE,5G
4650,3497,01-08-2025,2.96,105,3,FALSE,4G
4651,5032,12-03-2025,2.85,25,41,TRUE,5G
4652,2844,13-06-2025,1.56,14,26,FALSE,4G
4653,4438,25-06-2025,2.96,93,13,TRUE,5G
4654,3566,02-02-2025,0.65,76,27,TRUE,5G
4655,28,23-05-2025,0.53,93,7,TRUE,5G
4656,4747,12-01-2025,1.92,48,13,TRUE,4G
4657,1146,16-11-2025,1.82,13,14,FALSE,5G
4658,5878,19-09-2025,0.44,3,22,FALSE,4G
4659,4114,08-05-2025,1.59,111,19,FALSE,4G
4660,4058,22-03-2025,2.1,61,2,FALSE,5G
4661,1186,03-05-2025,2.29,32,39,FALSE,4G
4662,3554,08-09-2025,2.27,25,3,FALSE,5G
4663,5299,08-02-2025,1.58,101,26,TRUE,4G
4664,1548,30-09-2025,1.84,14,44,TRUE,5G
4665,5786,18-06-2025,0.68,60,24,TRUE,4G
4666,5847,01-12-2024,0.95,34,13,TRUE,5G
4667,3541,31-08-2025,2.78,63,46,TRUE,4G
4668,5460,26-06-2025,1.38,20,27,FALSE,5G
4669,412,06-04-2025,1.48,32,29,FALSE,4G
4670,5800,05-11-2025,2.46,92,28,TRUE,4G
4671,29,13-04-2025,1.08,21,44,TRUE,4G
4672,2291,22-08-2025,0.95,50,35,FALSE,5G
4673,2620,02-04-2025,1.5,116,19,TRUE,4G
4674,807,21-08-2025,2.87,59,1,FALSE,4G
4675,1943,30-01-2025,0.71,53,11,FALSE,5G
4676,1871,17-05-2025,0.34,88,1,TRUE,5G
4677,4618,28-01-2025,2.73,46,30,FALSE,5G
4678,728,09-06-2025,0.53,58,27,FALSE,4G
4679,2840,05-10-2025,2.27,113,1,TRUE,4G
4680,1086,15-09-2025,1.01,23,14,TRUE,5G
4681,3620,23-06-2025,0.14,97,31,FALSE,5G
4682,905,21-05-2025,0.19,110,38,TRUE,5G
4683,5371,27-10-2025,0.54,111,44,TRUE,4G
4684,4056,18-04-2025,1.41,107,26,TRUE,4G
4685,2207,18-04-2025,2.86,39,11,TRUE,4G
4686,5197,17-01-2025,0.4,111,17,TRUE,5G
4687,5094,22-03-2025,1.46,92,0,FALSE,5G
4688,1418,18-10-2025,2.6,109,27,FALSE,5G
4689,59,20-02-2025,0.79,65,38,FALSE,5G
4690,3458,04-10-2025,1.88,5,40,FALSE,4G
4691,3845,22-08-2025,0.12,3,27,TRUE,4G
4692,3872,03-02-2025,0.47,6,27,FALSE,5G
4693,2710,28-11-2024,2.43,57,10,FALSE,5G
4694,3688,25-04-2025,0.86,44,6,FALSE,5G
4695,224,15-02-2025,1.52,14,0,FALSE,5G
4696,4498,12-10-2025,1.96,67,21,TRUE,4G
4697,4621,06-10-2025,0.93,83,22,TRUE,5G
4698,4724,09-05-2025,2.76,53,40,TRUE,5G
4699,1805,13-12-2024,0.9,23,36,TRUE,4G
4700,1565,08-07-2025,0.62,93,23,FALSE,5G
4701,2694,20-07-2025,2.28,83,15,TRUE,4G
4702,94,07-10-2025,1.48,87,13,TRUE,4G
4703,3348,14-07-2025,1.78,15,17,TRUE,4G
4704,1901,10-02-2025,2.23,119,13,TRUE,4G
4705,3017,02-11-2025,0.64,13,14,FALSE,5G
4706,603,09-08-2025,2.13,96,45,TRUE,4G
4707,3857,17-11-2025,0.46,76,0,TRUE,5G
4708,4144,05-05-2025,2.41,26,2,FALSE,5G
4709,3912,17-11-2025,2.69,92,17,FALSE,5G
4710,909,21-07-2025,1,68,0,TRUE,5G
4711,4086,24-12-2024,1.22,80,47,TRUE,5G
4712,4727,29-06-2025,1.42,29,40,FALSE,4G
4713,5966,13-03-2025,0.45,37,5,FALSE,4G
4714,2171,20-01-2025,0.35,111,38,FALSE,5G
4715,5754,03-02-2025,1.88,38,47,TRUE,5G
4716,2500,23-02-2025,1.22,34,11,TRUE,5G
4717,2678,16-08-2025,1.67,98,10,FALSE,5G
4718,2644,12-09-2025,2.52,98,28,FALSE,5G
4719,1860,16-08-2025,0.56,80,23,FALSE,4G
4720,3048,09-01-2025,1.89,104,24,TRUE,4G
4721,2878,17-04-2025,1.76,105,36,TRUE,4G
4722,3395,16-05-2025,1.28,2,43,TRUE,4G
4723,1838,30-05-2025,2.09,92,9,TRUE,4G
4724,3376,22-08-2025,2.35,13,6,TRUE,4G
4725,2753,28-06-2025,1.36,57,27,TRUE,5G
4726,5916,17-04-2025,1.51,10,6,TRUE,5G
4727,1396,13-01-2025,2.23,71,47,FALSE,4G
4728,880,04-08-2025,0.69,85,18,TRUE,4G
4729,4321,16-02-2025,2.34,73,40,FALSE,5G
4730,1532,26-05-2025,0.8,86,42,FALSE,5G
4731,2630,03-08-2025,2.78,58,49,FALSE,4G
4732,3821,26-05-2025,1.93,42,35,FALSE,4G
4733,2598,30-05-2025,0.69,111,16,FALSE,4G
4734,643,27-11-2025,2.46,49,11,FALSE,4G
4735,5646,02-02-2025,2.52,13,2,FALSE,4G
4736,3726,20-06-2025,1.87,32,16,FALSE,4G
4737,2887,21-11-2025,0.73,27,8,TRUE,5G
4738,5419,11-09-2025,1.54,27,4,TRUE,5G
4739,3750,01-11-2025,1.95,81,44,TRUE,4G
4740,1495,10-05-2025,1.7,14,20,TRUE,4G
4741,2805,24-10-2025,1.87,91,7,FALSE,4G
4742,78,13-05-2025,0.99,25,11,TRUE,5G
4743,3970,03-03-2025,1.32,101,30,TRUE,4G
4744,2713,07-09-2025,1.91,38,20,TRUE,5G
4745,41,22-03-2025,0.27,106,48,FALSE,4G
4746,1096,25-08-2025,2.92,28,9,FALSE,5G
4747,5636,11-06-2025,1.35,90,22,FALSE,5G
4748,1994,02-09-2025,0.25,81,11,FALSE,4G
4749,850,13-10-2025,0.26,101,20,TRUE,5G
4750,4117,17-09-2025,1.72,90,32,FALSE,4G
4751,4191,29-01-2025,1.51,90,25,TRUE,4G
4752,5417,01-01-2025,0.75,63,49,FALSE,4G
4753,4491,12-05-2025,0.93,98,40,FALSE,4G
4754,4346,14-12-2024,2.22,20,7,FALSE,5G
4755,1472,21-09-2025,1.17,87,38,TRUE,4G
4756,1297,14-04-2025,2.4,65,39,FALSE,4G
4757,3092,27-02-2025,0.67,30,6,FALSE,4G
4758,4984,26-08-2025,0.45,98,2,TRUE,5G
4759,1946,19-09-2025,2.12,14,29,FALSE,5G
4760,4462,30-11-2024,1.95,45,21,FALSE,4G
4761,2662,26-10-2025,1.38,76,27,FALSE,4G
4762,204,04-10-2025,1.93,58,6,TRUE,5G
4763,3381,18-05-2025,0.42,93,42,TRUE,5G
4764,2020,03-01-2025,0.35,14,45,TRUE,4G
4765,4420,20-10-2025,0.54,60,30,FALSE,5G
4766,2577,12-07-2025,1.75,88,38,TRUE,5G
4767,4242,05-06-2025,0.39,100,42,TRUE,4G
4768,1990,25-12-2024,0.87,101,41,FALSE,5G
4769,2205,25-01-2025,0.29,25,11,TRUE,4G
4770,5039,25-09-2025,1.6,108,26,TRUE,4G
4771,2794,18-05-2025,2.03,49,2,TRUE,5G
4772,655,05-01-2025,0.9,58,4,TRUE,4G
4773,1484,09-06-2025,0.65,5,15,TRUE,4G
4774,756,20-02-2025,0.67,55,24,TRUE,4G
4775,3549,04-09-2025,2.64,6,5,FALSE,5G
4776,329,15-06-2025,1.17,47,5,TRUE,4G
4777,3357,12-09-2025,2.69,104,48,TRUE,4G
4778,2726,30-09-2025,0.28,113,44,FALSE,5G
4779,907,28-04-2025,1.57,77,33,FALSE,5G
4780,3042,16-04-2025,0.26,18,21,TRUE,4G
4781,5796,04-10-2025,1.29,39,15,TRUE,5G
4782,3730,10-09-2025,2.11,98,7,FALSE,5G
4783,2919,14-08-2025,2,92,23,FALSE,5G
4784,1828,24-07-2025,1.05,11,0,FALSE,5G
4785,1077,23-11-2025,1.36,18,15,FALSE,5G
4786,2613,03-07-2025,1.44,104,18,FALSE,5G
4787,2232,13-02-2025,1.47,100,16,TRUE,4G
4788,3410,23-01-2025,0.56,54,44,FALSE,4G
4789,1027,14-12-2024,0.85,95,18,TRUE,4G
4790,5724,14-02-2025,0.87,13,45,TRUE,5G
4791,4766,22-10-2025,0.37,64,0,FALSE,5G
4792,2551,24-12-2024,0.23,108,39,TRUE,5G
4793,3553,07-10-2025,1.01,14,38,TRUE,5G
4794,4398,04-04-2025,0.67,74,42,FALSE,4G
4795,5584,14-05-2025,0.37,13,3,TRUE,5G
4796,4855,26-07-2025,0.26,84,18,FALSE,5G
4797,2200,06-09-2025,0.37,21,47,FALSE,5G
4798,2333,15-05-2025,0.31,22,33,FALSE,4G
4799,5320,13-11-2025,1.43,99,34,TRUE,4G
4800,849,25-10-2025,0.61,60,48,FALSE,5G
4801,1254,11-09-2025,0.27,68,3,FALSE,5G
4802,640,08-10-2025,1.56,84,7,FALSE,5G
4803,3142,10-04-2025,0.11,60,16,TRUE,5G
4804,606,05-11-2025,0.57,74,40,FALSE,4G
4805,2329,26-01-2025,1.48,94,26,FALSE,5G
4806,1677,14-01-2025,1.97,89,21,TRUE,4G
4807,5420,04-06-2025,0.37,5,21,TRUE,5G
4808,1536,24-12-2024,1.12,74,3,TRUE,5G
4809,5402,15-03-2025,1.01,61,45,FALSE,4G
4810,5596,07-09-2025,2.12,77,30,FALSE,4G
4811,1743,22-07-2025,1.88,112,34,TRUE,5G
4812,4920,28-08-2025,0.41,73,26,TRUE,4G
4813,1216,23-09-2025,1.84,45,29,FALSE,4G
4814,102,26-10-2025,0.77,6,41,TRUE,5G
4815,16,26-05-2025,2.59,38,14,TRUE,5G
4816,5543,16-01-2025,0.78,5,3,FALSE,4G
4817,364,09-03-2025,2.05,76,38,TRUE,4G
4818,4177,28-10-2025,2.63,60,35,TRUE,5G
4819,5242,06-02-2025,2.55,35,30,FALSE,4G
4820,2432,16-02-2025,1.66,87,44,TRUE,5G
4821,714,27-11-2025,0.37,48,35,TRUE,5G
4822,4074,11-04-2025,1.14,74,31,FALSE,4G
4823,2041,03-04-2025,0.35,19,20,TRUE,5G
4824,3645,18-05-2025,0.79,17,16,TRUE,5G
4825,838,08-04-2025,0.74,35,18,TRUE,5G
4826,5674,06-06-2025,0.65,26,48,TRUE,4G
4827,1317,19-07-2025,0.47,37,45,TRUE,5G
4828,3355,05-03-2025,1.1,64,17,FALSE,5G
4829,311,19-01-2025,1.78,72,37,TRUE,5G
4830,386,25-05-2025,2.81,34,13,FALSE,5G
4831,4574,14-02-2025,2.46,65,27,FALSE,5G
4832,4650,21-08-2025,1.95,28,15,FALSE,5G
4833,5010,27-09-2025,2.41,20,13,TRUE,4G
4834,6000,03-07-2025,2.33,68,42,FALSE,4G
4835,1846,12-01-2025,2.38,38,31,TRUE,4G
4836,5554,20-05-2025,0.87,45,15,TRUE,4G
4837,3237,03-02-2025,1.21,104,8,TRUE,5G
4838,2462,03-05-2025,2.18,20,23,FALSE,4G
4839,154,28-07-2025,2.74,63,35,TRUE,5G
4840,2526,09-12-2024,1.35,6,26,FALSE,5G
4841,233,20-09-2025,2.17,106,18,TRUE,5G
4842,1628,07-02-2025,1.98,24,12,TRUE,5G
4843,811,30-05-2025,0.43,23,18,FALSE,5G
4844,2328,01-09-2025,1.79,42,38,FALSE,4G
4845,5132,16-12-2024,1.96,70,25,TRUE,5G
4846,2854,01-03-2025,1.7,89,36,FALSE,4G
4847,3748,25-09-2025,0.58,112,14,FALSE,5G
4848,3777,11-02-2025,1.94,48,44,FALSE,5G
4849,954,27-09-2025,0.65,44,25,FALSE,4G
4850,2876,18-10-2025,2.97,61,48,TRUE,4G
4851,5668,24-08-2025,0.97,27,42,FALSE,4G
4852,754,03-06-2025,0.88,75,3,FALSE,5G
4853,5991,01-01-2025,2.23,98,43,FALSE,5G
4854,4548,29-05-2025,1.54,77,29,TRUE,4G
4855,2663,25-06-2025,2.3,82,48,TRUE,5G
4856,5848,17-02-2025,2.25,8,44,FALSE,4G
4857,4444,05-01-2025,2.28,70,41,TRUE,4G
4858,1659,18-09-2025,2.94,102,20,TRUE,4G
4859,2269,29-10-2025,2.11,31,18,FALSE,4G
4860,793,13-10-2025,2.78,108,34,TRUE,4G
4861,3330,11-09-2025,0.79,37,20,TRUE,5G
4862,1578,04-04-2025,2.34,112,16,TRUE,5G
4863,1847,11-06-2025,2.03,55,19,TRUE,4G
4864,1793,21-08-2025,0.71,20,29,TRUE,4G
4865,5353,19-05-2025,2.13,102,18,FALSE,4G
4866,3606,17-01-2025,0.46,44,30,TRUE,5G
4867,2896,08-07-2025,2.7,59,0,TRUE,4G
4868,1977,07-06-2025,0.75,1,37,TRUE,5G
4869,2572,05-11-2025,1.78,22,17,TRUE,4G
4870,2799,15-02-2025,0.19,91,17,FALSE,4G
4871,4528,17-05-2025,2.49,102,40,FALSE,5G
4872,736,16-02-2025,2.22,63,24,TRUE,5G
4873,865,04-07-2025,2.69,56,0,TRUE,4G
4874,2499,19-10-2025,0.3,45,25,TRUE,4G
4875,197,12-08-2025,2.82,97,27,TRUE,5G
4876,2053,05-06-2025,2.23,118,37,FALSE,5G
4877,1458,21-06-2025,2.11,47,3,TRUE,5G
4878,4385,13-09-2025,1.39,62,20,TRUE,4G
4879,1819,25-12-2024,2.76,72,3,TRUE,4G
4880,398,28-11-2024,2.96,0,8,TRUE,4G
4881,3439,18-10-2025,1.78,62,36,FALSE,5G
4882,1686,18-04-2025,2.25,18,36,FALSE,5G
4883,580,04-11-2025,0.99,46,6,FALSE,4G
4884,3434,16-12-2024,2.24,6,20,TRUE,4G
4885,1718,21-04-2025,1.92,54,5,FALSE,5G
4886,400,01-02-2025,0.34,9,43,FALSE,4G
4887,634,10-07-2025,1.34,116,10,TRUE,4G
4888,2528,20-07-2025,0.14,74,33,TRUE,5G
4889,3234,01-02-2025,2.9,50,18,FALSE,5G
4890,4036,07-01-2025,2.09,83,31,TRUE,4G
4891,2531,09-07-2025,1.06,96,1,FALSE,4G
4892,1302,17-01-2025,0.93,16,13,FALSE,5G
4893,3311,24-07-2025,1.17,95,20,TRUE,5G
4894,2126,27-10-2025,0.47,100,8,TRUE,5G
4895,5429,26-12-2024,2.38,0,28,TRUE,4G
4896,3657,30-07-2025,1.87,49,2,TRUE,4G
4897,2042,02-12-2024,2.76,65,25,TRUE,4G
4898,592,05-07-2025,0.8,80,41,FALSE,4G
4899,5101,09-09-2025,0.33,34,38,TRUE,5G
4900,4428,15-07-2025,2.38,47,1,FALSE,5G
4901,4737,02-04-2025,2.51,30,4,FALSE,4G
4902,1853,07-07-2025,2.93,92,33,FALSE,4G
4903,5598,11-01-2025,0.4,11,49,FALSE,5G
4904,5353,13-04-2025,1.53,65,21,TRUE,5G
4905,564,20-08-2025,0.84,47,28,FALSE,5G
4906,1644,19-01-2025,1.07,71,49,TRUE,5G
4907,5443,08-01-2025,1.35,74,44,FALSE,5G
4908,3896,29-03-2025,2.64,54,13,FALSE,4G
4909,3763,01-06-2025,0.67,43,4,FALSE,4G
4910,5774,24-12-2024,1.06,88,10,FALSE,4G
4911,1948,10-08-2025,2.62,64,29,TRUE,4G
4912,5005,11-03-2025,0.54,7,14,FALSE,5G
4913,4583,10-10-2025,1.04,76,39,FALSE,4G
4914,1345,16-10-2025,2.84,17,0,FALSE,5G
4915,2500,07-03-2025,0.21,64,3,FALSE,5G
4916,5572,23-09-2025,1.41,73,34,FALSE,5G
4917,912,30-05-2025,2.11,3,8,FALSE,5G
4918,2688,21-07-2025,1.51,41,42,FALSE,4G
4919,3201,06-03-2025,2.72,65,49,FALSE,4G
4920,2694,11-02-2025,2.45,50,29,TRUE,5G
4921,5866,21-01-2025,1.97,94,11,FALSE,5G
4922,5692,03-09-2025,2.23,7,26,FALSE,4G
4923,4405,16-05-2025,2.28,6,29,FALSE,5G
4924,3310,29-05-2025,2.55,111,11,FALSE,5G
4925,5134,06-10-2025,2.81,102,20,TRUE,4G
4926,3717,24-08-2025,2.92,73,3,TRUE,4G
4927,2790,21-09-2025,0.47,98,49,TRUE,4G
4928,3728,06-12-2024,2.66,70,28,FALSE,5G
4929,3932,18-12-2024,1.38,2,45,TRUE,5G
4930,787,27-04-2025,1.32,38,38,FALSE,4G
4931,3061,21-08-2025,0.62,45,28,FALSE,5G
4932,59,26-11-2025,0.81,100,47,FALSE,5G
4933,2309,17-11-2025,2.61,24,7,FALSE,5G
4934,2080,05-07-2025,1.06,75,4,TRUE,5G
4935,3626,27-07-2025,1.53,97,32,TRUE,5G
4936,3623,20-12-2024,1.82,88,27,TRUE,4G
4937,4252,20-01-2025,2.57,7,19,FALSE,4G
4938,2321,18-07-2025,2.22,23,46,FALSE,4G
4939,1523,21-03-2025,2.48,3,13,TRUE,5G
4940,4490,14-02-2025,1.71,67,16,FALSE,5G
4941,3712,05-05-2025,2.87,108,32,FALSE,4G
4942,3055,25-01-2025,0.32,30,7,TRUE,4G
4943,3722,16-09-2025,1.13,24,13,FALSE,5G
4944,1401,18-10-2025,2.36,92,37,FALSE,5G
4945,5530,30-04-2025,0.8,41,1,TRUE,4G
4946,4390,18-06-2025,0.27,116,27,FALSE,5G
4947,2197,02-08-2025,1.71,99,13,TRUE,5G
4948,1986,21-07-2025,1.99,73,25,TRUE,4G
4949,2503,29-04-2025,2.52,107,28,FALSE,4G
4950,3267,27-12-2024,2.37,55,5,TRUE,4G
4951,5108,09-08-2025,2.16,113,28,FALSE,5G
4952,5259,22-06-2025,0.25,48,21,TRUE,5G
4953,941,06-12-2024,2.24,64,10,FALSE,4G
4954,1778,28-12-2024,0.86,105,5,FALSE,4G
4955,3897,27-10-2025,1.06,90,23,FALSE,4G
4956,4951,09-12-2024,2.49,9,38,FALSE,5G
4957,5848,09-10-2025,2.07,21,37,FALSE,5G
4958,3936,16-07-2025,2.83,23,13,TRUE,4G
